timestamp,ICAO,CIAD,Aeródromo,Cidade,UF,Status,NOTAM,Debug
2019-04-18T04:11:33.639286-03:00,SINA,DF0004,Asas do Ar,BRASÍLIA,DF,OK,[],{'response_status_code': 200}
2019-04-18T04:11:38.700319-03:00,SIWC,MG0114,Asas do Cerrado,UBERLÂNDIA,MG,OK,"['Revogado INFOTEMP 0960/2018 \n AD- INSERIR NO RMK: 1- COMPULSORIA APRESENTACAO DE PVC E MENSAGENS CORRESPONDENTES, ANTES DA DECOLAGEM, PELA INTERNET, POR TELEFONE OU FAX A QUALQUER SALA CREDENCIADA DA FIR BRASILIA OU AINDA, PESSOALMENTE A QUALQUER SALA AIS 2- COMPULSARIA APRESENTACAO DO PVS A SALA AIS DE UBERLANDIA 3- BFR TKOF CTC COMPULSORIO VIA RDO COM TWR OU APP UBERLÂNDIA \n Duração:  08/10/18 19:25 a 30/09/19 23:59 UTC  | Divulgação: 08/10/2018 19:23']",{'response_status_code': 200}
2019-04-18T04:11:42.900287-03:00,SSXA,MS0346,Asas do MS,FÁTIMA DO SUL,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:11:46.716288-03:00,SDBN,SP0080,Associação Recreativa Fazenda Bonanza,SALTO DE PIRAPORA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:11:51.034287-03:00,SWEJ,TO0044,Associação Tocantinense de Aviação,PORTO NACIONAL,TO,OK,[],{'response_status_code': 200}
2019-04-18T04:11:55.595361-03:00,SWAK,AM0042,Assunção do Içana,SÃO GABRIEL DA CACHOEIRA,AM,Aeródromo FECHADO até 31/12/20: INFOTEMP 0164/2019,"['Revogado INFOTEMP 1454/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  06/12/18 18:12 a 31/12/20 23:59 UTC  | Divulgação: 06/12/2018 21:46', 'Revogado INFOTEMP 1215/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO  RMK: EXC ACFT DESTINADAS APOIAR A SECRETARIA ESPECIAL DE SAUDE INDIGENA E  CASO O AD ESTEJA LOCALIZADO NA AREA RESTRITA SBR 701 (FRONTEIRA), A ACFT  ENVOLVIDA NA MISSAO DEVERA POSSUIR OBRIGATORIAMENTE UMA AVOAR VALIDA EMITIDA PELO EXMO SR COMANDANTE DA ALA 8 \n Duração:  10/11/18 12:57 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 12:56', 'INFOTEMP 0164/2019 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  19/03/19 10:39 a 31/12/20 23:59 UTC  | Divulgação: 19/03/2019 10:39']",{'response_status_code': 200}
2019-04-18T04:11:59.736320-03:00,SDPC,SP0133,Atena,RANCHARIA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:12:04.123359-03:00,SWBV,RR0108,Auaris,AMAJARI,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1492/2018,"['INFOTEMP 1492/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  14/12/18 12:08 a 31/12/20 23:59 UTC  | Divulgação: 14/12/2018 12:41', 'Revogado INFOTEMP 1186/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT DESTINADAS APOIAR A SECRETARIA ESPECIAL DE SAUDE  INDIGENA E CASO O AD ESTEJA LOCALIZADO NA AREA RESTRITA SBR 701 (FRONTEIRA), A ACFT ENVOLVIDA NA MISSAO DEVERA POSSUIR OBRIGATORIAMENTE  UMA AVOAR VALIDA EMITIDA PELO EXMO SR COMANDANTE DA ALA 8  \n Duração:  09/11/18 18:39 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 18:39']",{'response_status_code': 200}
2019-04-18T04:12:08.114321-03:00,SSJS,MT0294,Autos do Sangue,BRASNORTE,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:12:12.548359-03:00,SIMN,MT0108,Aviação Agrícola Manain,SINOP,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:12:17.357320-03:00,SWVS,MT0419,Baía do Padre,VILA BELA DA SANTÍSSIMA TRINDADE,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:12:21.846286-03:00,SJYK,RR0094,Baixo Catrimani,CARACARAÍ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1204/2018,"['INFOTEMP 1204/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 01:16 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 01:14']",{'response_status_code': 200}
2019-04-18T04:12:26.531287-03:00,SJYL,RR0095,Baixo Mucajaí,ALTO ALEGRE,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1201/2018,"['INFOTEMP 1201/2018 \n  AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 01:02 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 01:00']",{'response_status_code': 200}
2019-04-18T04:12:31.636317-03:00,SJYM,RR0096,Bala,PACARAIMA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1198/2018,"['INFOTEMP 1198/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 00:48 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 00:46']",{'response_status_code': 200}
2019-04-18T04:12:37.097284-03:00,SNBN,PA0083,Balbinot,PORTEL,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:12:41.802320-03:00,SDBV,SP0081,Balneário São Januário,ILHA COMPRIDA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:12:46.539286-03:00,SDOS,SP0132,Banaer,SETE BARRAS,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:08:51.232286-03:00,SIVW,SP0198,Banaer de Jacupiranga,JACUPIRANGA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:08:55.557320-03:00,SJYO,RR0097,Bananal,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1197/2018,"['INFOTEMP 1197/2018 \n  AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 00:42 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 00:40']",{'response_status_code': 200}
2019-04-18T04:08:59.960341-03:00,SJYP,RR0098,Bananeira,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1166/2018,"['INFOTEMP 1166/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS  E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  09/11/18 15:50 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 15:46']",{'response_status_code': 200}
2019-04-18T04:09:05.085321-03:00,SJQK,RR0088,Barra do Vento,BOA VISTA,RR,OK,[],{'response_status_code': 200}
2019-04-18T04:09:09.163320-03:00,SIRI,BA0096,Barra Grande,MARAÚ,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:14.105320-03:00,SJYQ,RR0099,Barreirinha,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1153/2018,"['INFOTEMP 1153/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO  \r\nRMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE  DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES  DO SERVICO PUBLICO \n Duração:  09/11/18 12:55 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 12:49']",{'response_status_code': 200}
2019-04-18T04:09:19.063281-03:00,SWZL,GO0152,Base Aeroverde,RIO VERDE,GO,OK,[],{'response_status_code': 200}
2019-04-18T04:09:23.781286-03:00,SIVP,GO0058,Bela Manhã,NOVA CRIXÁS,GO,OK,[],{'response_status_code': 200}
2019-04-18T04:09:28.376320-03:00,SWUB,BA0185,Belo Horizonte,ARAÇAS,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:31.878363-03:00,SJBW,RS0073,Berge Vile,SÃO LEOPOLDO,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:09:36.005323-03:00,SILS,MT0105,Big Master,TANGARÁ DA SERRA,MT,OK,['INFOTEMP 1417/2018 \n PARA USO DOS AUXILIOS LUMINOSOS DEVEM SER SOLICITADAS COM UMA HORA DE ANTECEDENCIA ATRAVES TEL (65) 99658-9352 OU (65) 99658-9479. \n Duração:  24/11/18 22:03 a 31/12/20 09:24 UTC  | Divulgação: 22/11/2018 19:28'],{'response_status_code': 200}
2019-04-18T04:09:40.494327-03:00,SDBE,PA0033,Biopalma,MOJU,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:44.774284-03:00,SWEX,MA0050,Boa Esperança,SANTA LUZIA,MA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:49.280325-03:00,SDBJ,MG0079,Boa Vista,PATROCÍNIO,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:09:53.052321-03:00,SJXI,CE0021,Bomar,AMONTADA,CE,Aeródromo FECHADO até 26/07/19: INFOTEMP 0046/2019,['INFOTEMP 0046/2019 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  16/01/19 00:00 a 26/07/19 23:59 UTC  | Divulgação: 15/01/2019 20:28'],{'response_status_code': 200}
2019-04-18T04:09:57.621323-03:00,SNGQ,MG0148,Bom Despacho,BOM DESPACHO,MG,OK,"['F2330/18  R  F2325/18  28/11/2018 11:48 \n ASCENSAO BALAO LIVRE  ACONTECERA CENTRO COORD 194100S0445330W (PITANGUI,MG) RAIO 15KM RTO \n \n  SFC \n  FL080 \n  18/05/19 09:00 a 10/06/19 21:00 UTC \n  DLY 0900-1230 1930-2100']",{'response_status_code': 200}
2019-04-18T04:10:01.627320-03:00,SIAQ,MT0078,Bom Futuro,CUIABÁ,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:10:05.849321-03:00,SNWB,BA0148,Bom Sossego,PORTO SEGURO,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:10:10.469322-03:00,SSHB,BA0158,Boris,LUÍS EDUARDO MAGALHÃES,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:10:15.063285-03:00,SIQE,DF0005,Botelho,BRASÍLIA,DF,OK,[],{'response_status_code': 200}
2019-04-18T04:10:20.108285-03:00,SDNB,MT0044,Brasnorte,BRASNORTE,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:10:24.455285-03:00,SJIL,MG0125,Brigadeiro Fábio Pereira da Silveira,TUPACIGUARA,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:10:29.321320-03:00,SDCU,RJ0013,Brigadeiro Francisco Pinto de Moura,CASIMIRO DE ABREU,RJ,OK,[],{'response_status_code': 200}
2019-04-18T04:10:33.976389-03:00,SDNM,MT0047,Brig. Eduardo Gomes,NOVA MUTUM,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:10:38.704324-03:00,SILU,MS0098,BRPEC Agro-Pecuária,MIRANDA,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:10:43.848288-03:00,SJVB,SP0218,Bugio,PEDRINHAS PAULISTA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:10:47.148319-03:00,SJZT,BA0129,Busato II,SERRA DO RAMALHO,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:10:52.931359-03:00,SNNX,RS0086,Cabanha Umbú,BARRA DO QUARAÍ,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:10:57.625281-03:00,SNDX,AL0007,Cachoeira,CORURIPE,AL,OK,[],{'response_status_code': 200}
2019-04-18T04:11:01.687319-03:00,SJEA,TO0025,Cadete 56 - 147 Santana,PALMEIRÓPOLIS,TO,OK,[],{'response_status_code': 200}
2019-04-18T04:11:06.787359-03:00,SWIS,TO0046,Caiapó,CASEARA,TO,OK,[],{'response_status_code': 200}
2019-04-18T04:11:12.042319-03:00,SIRJ,PA0054,Caima,ITAITUBA,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:11:16.604320-03:00,SJYR,RR0100,Cajú,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1152/2018,"['INFOTEMP 1152/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO  \r\nRMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE  DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES  DO SERVICO PUBLICO \n Duração:  09/11/18 12:45 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 12:43']",{'response_status_code': 200}
2019-04-18T04:11:21.817304-03:00,SIZO,MT0157,Calcário Vale do Araguaia,COCALINHO,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:11:27.048359-03:00,SIKK,MG0102,Calciolândia,ARCOS,MG,OK,"['INFOTEMP 0216/2019 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO \n Duração:  15/05/19 00:00 a 11/08/19 23:59 UTC  | Divulgação: 11/04/2019 18:10', 'F0642/19  R  F0159/19  10/04/2019 20:03 \n AREA PERIGOSA (VOO LIVRE) COORD 202449.15S0460407.90W, 202219.84S0444054.04W, 204352.58S0444814.50W, 210431.53S0453018.30W, 212228.82S0452755.44W, 211937.17S0461452.77W, 205046.53S0462930.54W ACT \n \n  SFC \n  FL100 \n  10/04/19 20:03 a 07/07/19 20:35 UTC \n  APR 10 2003-2054 APR 11 TIL JUL 07 DLY SR-SS']",{'response_status_code': 200}
2019-04-18T04:11:32.000320-03:00,SJYS,RR0101,Camará,NORMANDIA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1147/2018,"['INFOTEMP 1147/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO   \r\nRMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE  DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES  DO SERVICO PUBLICO \n Duração:  09/11/18 12:20 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 12:16']",{'response_status_code': 200}
2019-04-18T04:11:37.366320-03:00,SIJY,SC0027,Itajaí/Campo Comandantes,ITAJAÍ,SC,OK,[],{'response_status_code': 200}
2019-04-18T04:11:42.025320-03:00,SNCY,AL0006,Campo da Praia,CORURIPE,AL,OK,[],{'response_status_code': 200}
2019-04-18T04:11:46.436284-03:00,SJYT,RR0102,Campo Formoso,PACARAIMA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1160/2018,"['INFOTEMP 1160/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  09/11/18 15:25 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 15:22']",{'response_status_code': 200}
2019-04-18T04:11:50.772285-03:00,SJYU,RR0103,Campo Grande,PACARAIMA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1163/2018,"['INFOTEMP 1163/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  09/11/18 15:40 a 31/12/20 23:59 UTC  | Divulgação: 09/11/2018 15:36']",{'response_status_code': 200}
2019-04-18T04:11:55.454320-03:00,SDYX,PI0018,Campo Maior,CAMPO MAIOR,PI,OK,[],{'response_status_code': 200}
2019-04-18T04:11:59.862283-03:00,SINC,SC0029,Campo Nuic,BOM JARDIM DA SERRA,SC,OK,[],{'response_status_code': 200}
2019-04-18T04:12:04.488316-03:00,SINP,PR0049,Campo Primavera,SANTA MÔNICA,PR,OK,[],{'response_status_code': 200}
2019-04-18T04:12:09.020322-03:00,SSCE,RN0011,Campos de Melo,SÃO JOSÉ DE MIPIBU,RN,OK,[],{'response_status_code': 200}
2019-04-18T04:12:13.356312-03:00,SDLZ,MT0042,Campo Verde,CAMPO VERDE,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:12:18.652288-03:00,SJKL,RR0033,Canã,NORMANDIA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1271/2018,"['INFOTEMP 1271/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  11/11/18 11:05 a 31/12/20 23:59 UTC  | Divulgação: 11/11/2018 11:02']",{'response_status_code': 200}
2019-04-18T04:12:23.153319-03:00,SJKM,RR0034,Canawapai,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1281/2018,"['INFOTEMP 1281/2018 \n  AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  12/11/18 00:16 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:15']",{'response_status_code': 200}
2019-04-18T04:12:27.352284-03:00,SWCC,MS0366,Candote,TRÊS LAGOAS,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:12:32.116289-03:00,SDKH,AM0029,Canutama,CANUTAMA,AM,OK,[],{'response_status_code': 200}
2019-04-18T04:12:37.276322-03:00,SWMC,SP0278,Capão da Cruz,LUÍS ANTÔNIO,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:12:41.831324-03:00,SIMJ,MG0103,Capinópolis - Aviação Agrícola Buttarello LTDA,CAPINÓPOLIS,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:12:46.513320-03:00,SNJA,RS0085,Capivari,CAPIVARI DO SUL,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:12:51.583291-03:00,SJKN,RR0035,Caracanã,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1283/2018,"['INFOTEMP 1283/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  12/11/18 00:23 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:22']",{'response_status_code': 200}
2019-04-18T04:12:56.067320-03:00,SDKL,RR0005,Caracaranã,NORMANDIA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1232/2018,"['INFOTEMP 1232/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 14:12 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 14:11']",{'response_status_code': 200}
2019-04-18T04:13:00.861322-03:00,SJKQ,RR0038,Caramambatai (Mapae),UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1287/2018,"['INFOTEMP 1287/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  12/11/18 00:49 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:48']",{'response_status_code': 200}
2019-04-18T04:08:50.928283-03:00,SWKN,MT0360,Caramori,BARRA DO BUGRES,MT,OK,[],{'response_status_code': 200}
2019-04-18T04:08:54.781361-03:00,SJKP,RR0037,Caraparu,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1286/2018,"['INFOTEMP 1286/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO \n Duração:  12/11/18 00:47 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:46']",{'response_status_code': 200}
2019-04-18T04:08:58.738320-03:00,SDKZ,RR0006,Caraparu 4,UIRAMUTÃ,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1234/2018,"['INFOTEMP 1234/2018 \n  AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 14:25 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 14:24']",{'response_status_code': 200}
2019-04-18T04:09:01.251359-03:00,SJKO,RR0036,Cararuau,NORMANDIA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1285/2018,"['INFOTEMP 1285/2018 \n AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  12/11/18 00:45 a 31/12/20 23:59 UTC  | Divulgação: 12/11/2018 00:44']",{'response_status_code': 200}
2019-04-18T04:09:05.883360-03:00,SJXM,MG0138,Carolina de Assis Repetto,LIMA DUARTE,MG,OK,[],{'response_status_code': 200}
2019-04-18T04:09:10.165330-03:00,SNCB,PA0084,Castanhal,PRAINHA,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:14.073320-03:00,SDCD,SP0082,Catanduva,CATANDUVA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:09:18.827320-03:00,SJKS,RR0039,Catrimani I,IRACEMA,RR,Aeródromo FECHADO até 31/12/20: INFOTEMP 1212/2018,"['INFOTEMP 1212/2018 \n  AD CLSD DEVIDO NAO APRESENTACAO DO PLANO BASICO DE ZONA DE PROTECAO RMK: EXC ACFT OPS EM CARATER EMERGENCIAL E PRECARIO, SEMPRE NO INTERESSE DO ATENDIMENTO DOS POVOS INDIGENAS E APENAS POR ENTES A BEM DOS INTERESSES DO SERVICO PUBLICO  \n Duração:  10/11/18 01:45 a 31/12/20 23:59 UTC  | Divulgação: 10/11/2018 01:43']",{'response_status_code': 200}
2019-04-18T04:09:23.560359-03:00,SJCM,CE0017,Catuleve,AQUIRAZ,CE,OK,[],{'response_status_code': 200}
2019-04-18T04:09:28.062286-03:00,SIPB,MA0024,CAVU - Clube de Aviação Ultraleve,RAPOSA,MA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:31.796320-03:00,SWPW,SP0280,CEA-Caçapava,CAÇAPAVA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:09:36.486320-03:00,SNOG,RN0008,Ceará Mirim,CEARÁ-MIRIM,RN,OK,[],{'response_status_code': 200}
2019-04-18T04:09:40.950362-03:00,SIIC,BA0087,Celeiro 1,JABORANDI,BA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:45.234359-03:00,SDCX,PI0013,Celeiro 2,GILBUÉS,PI,OK,[],{'response_status_code': 200}
2019-04-18T04:09:49.519321-03:00,SSUC,PA0132,Célia Neuza,SANTA BÁRBARA DO PARÁ,PA,OK,[],{'response_status_code': 200}
2019-04-18T04:09:53.819360-03:00,SDXI,MS0060,Cel Porto,CAMAPUÃ,MS,OK,[],{'response_status_code': 200}
2019-04-18T04:09:57.975321-03:00,SSAU,RS0090,Centeno,TAPES,RS,OK,[],{'response_status_code': 200}
2019-04-18T04:10:02.211320-03:00,SNSK,SP0238,Central Ferraz,HERCULÂNDIA,SP,OK,[],{'response_status_code': 200}
2019-04-18T04:10:06.310281-03:00,SDCB,DF0021,Centro Brasileiro de Aviação Agrícola Experimental e Recreativo (CBAAER),BRASÍLIA,DF,OK,[],{'response_status_code': 200}
2019-04-18T04:10:10.939359-03:00,SDOI,SP0130,Centro Nacional de Pára-Quedismo,BOITUVA,SP,OK,['E0732/19  R  E0639/19  16/04/2019 21:24 \n SBR 427 (BOITUVA) MODIFICADO BDRY VER SUPERIOR DE FL140 PARA FL160 \n \n  GND \n  FL160 \n  24/04/19 09:27 a 29/05/19 20:32 UTC \n  APR  24 TIL MAY 05 25 TIL 29 SR-SS'],{'response_status_code': 200}
2019-04-18T04:10:15.700359-03:00,SJSM,PR0060,Chácara Marcella,GOIOERÊ,PR,OK,[],{'response_status_code': 200}
